date_trends,geoName,mask,face mask,covid-19,coronavirus,sanitizer
2020/3/8,Texas,4,1,1,88,6
2020/3/8,Utah,4,0,2,90,4
2020/3/8,Vermont,2,0,3,90,5
2020/3/8,Virginia,4,1,1,88,6
2020/3/8,Washington,3,0,3,89,5
2020/3/8,West Virginia,3,0,1,90,6
2020/3/8,Wisconsin,4,0,1,88,7
2020/3/8,Wyoming,3,1,2,90,4
2020/3/9,Alabama,3,1,2,89,5
2020/3/9,Alaska,6,1,4,87,2
2020/3/9,Arizona,3,1,2,88,6
2020/3/9,Arkansas,3,0,2,90,5
2020/3/9,California,4,0,2,87,7
2020/3/9,Colorado,2,0,2,91,5
2020/3/9,Connecticut,3,0,2,89,6
2020/3/9,Delaware,2,0,1,91,6
2020/3/9,District of Columbia,2,0,4,90,4
2020/3/9,Florida,4,0,1,88,7
2020/3/9,Georgia,3,0,2,90,5
2020/3/9,Hawaii,5,2,3,82,8
2020/3/9,Idaho,5,0,2,88,5
2020/3/9,Illinois,3,0,2,89,6
2020/3/9,Indiana,3,0,2,90,5
2020/3/9,Iowa,2,0,2,90,6
2020/3/9,Kansas,3,1,2,88,6
2020/3/9,Kentucky,3,0,1,90,6
2020/3/9,Louisiana,3,0,2,90,5
2020/3/9,Maine,3,0,4,87,6
2020/3/9,Maryland,2,0,2,90,6
2020/3/9,Massachusetts,2,0,3,90,5
2020/3/9,Michigan,3,0,2,90,5
2020/3/9,Minnesota,2,0,3,89,6
2020/3/9,Mississippi,2,0,1,91,6
2020/3/9,Missouri,3,0,2,90,5
2020/3/9,Montana,2,0,0,93,5
2020/3/9,Nebraska,3,1,2,88,6
2020/3/9,Nevada,4,1,2,87,6
2020/3/9,New Hampshire,2,1,2,90,5
2020/3/9,New Jersey,3,0,1,90,6
2020/3/9,New Mexico,3,0,2,89,6
2020/3/9,New York,3,0,1,89,7
2020/3/9,North Carolina,3,0,1,90,6
2020/3/9,North Dakota,5,0,2,88,5
2020/3/9,Ohio,2,0,2,92,4
2020/3/9,Oklahoma,4,0,2,87,7
2020/3/9,Oregon,3,0,3,89,5
2020/3/9,Pennsylvania,2,0,2,90,6
2020/3/9,Rhode Island,3,0,2,89,6
2020/3/9,South Carolina,3,0,1,90,6
2020/3/9,South Dakota,3,1,2,90,4
2020/3/9,Tennessee,3,0,2,89,6
2020/3/9,Texas,4,0,2,88,6
2020/3/9,Utah,3,0,2,89,6
2020/3/9,Vermont,1,0,4,90,5
2020/3/9,Virginia,3,0,2,89,6
2020/3/9,Washington,3,0,3,89,5
2020/3/9,West Virginia,4,0,2,89,5
2020/3/9,Wisconsin,4,0,2,89,5
2020/3/9,Wyoming,2,0,3,89,6
2020/3/10,Alabama,3,0,2,89,6
2020/3/10,Alaska,7,4,1,86,2
2020/3/10,Arizona,3,0,2,89,6
2020/3/10,Arkansas,3,0,2,91,4
2020/3/10,California,4,0,2,87,7
2020/3/10,Colorado,2,0,3,91,4
2020/3/10,Connecticut,2,0,2,90,6
2020/3/10,Delaware,2,0,1,91,6
2020/3/10,District of Columbia,1,0,3,92,4
2020/3/10,Florida,3,0,2,89,6
2020/3/10,Georgia,3,0,2,89,6
2020/3/10,Hawaii,4,1,3,86,6
2020/3/10,Idaho,2,0,3,90,5
2020/3/10,Illinois,3,0,2,90,5
2020/3/10,Indiana,2,0,2,91,5
2020/3/10,Iowa,2,0,3,90,5
2020/3/10,Kansas,2,0,2,90,6
2020/3/10,Kentucky,2,0,3,89,6
2020/3/10,Louisiana,3,0,1,90,6
2020/3/10,Maine,2,0,3,92,3
2020/3/10,Maryland,3,0,2,90,5
2020/3/10,Massachusetts,2,0,3,90,5
2020/3/10,Michigan,2,0,2,91,5
2020/3/10,Minnesota,2,0,3,91,4
2020/3/10,Mississippi,3,1,2,88,6
2020/3/10,Missouri,3,0,3,88,6
2020/3/10,Montana,3,0,1,92,4
2020/3/10,Nebraska,3,0,2,90,5
2020/3/10,Nevada,4,1,1,88,6
2020/3/10,New Hampshire,3,0,3,89,5
2020/3/10,New Jersey,2,0,1,91,6
2020/3/10,New Mexico,2,0,3,90,5
2020/3/10,New York,3,0,1,90,6
2020/3/10,North Carolina,3,0,2,90,5
2020/3/10,North Dakota,1,0,3,90,6
2020/3/10,Ohio,2,0,2,91,5
2020/3/10,Oklahoma,3,0,2,89,6
2020/3/10,Oregon,3,0,3,89,5
2020/3/10,Pennsylvania,2,0,2,90,6
2020/3/10,Rhode Island,3,0,2,89,6
2020/3/10,South Carolina,3,0,3,89,5
2020/3/10,South Dakota,1,0,3,92,4
2020/3/10,Tennessee,2,0,2,90,6
2020/3/10,Texas,3,0,2,89,6
2020/3/10,Utah,2,0,3,91,4
2020/3/10,Vermont,1,1,5,87,6
2020/3/10,Virginia,3,0,2,90,5
2020/3/10,Washington,2,0,4,89,5
2020/3/10,West Virginia,4,1,1,88,6
2020/3/10,Wisconsin,2,0,2,91,5
2020/3/10,Wyoming,2,0,4,91,3
2020/3/11,Alabama,2,0,2,92,4
2020/3/11,Alaska,1,0,5,92,2
2020/3/11,Arizona,2,0,2,91,5
2020/3/11,Arkansas,2,0,2,92,4
2020/3/11,California,3,0,2,89,6
2020/3/11,Colorado,2,0,3,92,3
2020/3/11,Connecticut,2,0,3,90,5
2020/3/11,Delaware,2,0,1,92,5
2020/3/11,District of Columbia,2,0,4,91,3
2020/3/11,Florida,2,0,1,92,5
2020/3/11,Georgia,2,0,2,91,5
2020/3/11,Hawaii,4,1,3,87,5
2020/3/11,Idaho,1,0,3,93,3
2020/3/11,Illinois,2,0,2,91,5
2020/3/11,Indiana,2,0,2,92,4
2020/3/11,Iowa,1,0,3,92,4
2020/3/11,Kansas,2,0,3,91,4
2020/3/11,Kentucky,2,0,2,92,4
2020/3/11,Louisiana,2,0,2,90,6
2020/3/11,Maine,1,0,3,93,3
2020/3/11,Maryland,2,0,2,91,5
2020/3/11,Massachusetts,2,0,2,91,5
2020/3/11,Michigan,2,0,2,91,5
2020/3/11,Minnesota,2,0,3,91,4
2020/3/11,Mississippi,3,0,1,92,4
2020/3/11,Missouri,2,0,2,92,4
2020/3/11,Montana,2,0,3,92,3
2020/3/11,Nebraska,2,0,3,90,5
2020/3/11,Nevada,3,1,1,91,4
2020/3/11,New Hampshire,2,0,3,91,4
2020/3/11,New Jersey,2,0,1,92,5
2020/3/11,New Mexico,2,0,2,92,4
2020/3/11,New York,3,0,1,91,5
2020/3/11,North Carolina,2,0,2,92,4
2020/3/11,North Dakota,2,0,1,92,5
2020/3/11,Ohio,2,0,2,92,4
2020/3/11,Oklahoma,2,0,2,92,4
2020/3/11,Oregon,2,0,3,91,4
2020/3/11,Pennsylvania,1,0,2,92,5
2020/3/11,Rhode Island,2,0,2,91,5
2020/3/11,South Carolina,2,0,2,92,4
2020/3/11,South Dakota,1,0,2,93,4
2020/3/11,Tennessee,2,0,2,92,4
2020/3/11,Texas,2,0,2,91,5
2020/3/11,Utah,1,0,3,92,4
2020/3/11,Vermont,1,0,3,91,5
2020/3/11,Virginia,2,0,2,91,5
2020/3/11,Washington,2,0,5,89,4
2020/3/11,West Virginia,3,0,1,92,4
2020/3/11,Wisconsin,1,0,2,92,5
2020/3/11,Wyoming,2,0,1,94,3
2020/3/12,Alabama,1,0,2,93,4
2020/3/12,Alaska,2,0,3,92,3
2020/3/12,Arizona,2,0,2,91,5
2020/3/12,Arkansas,2,0,2,93,3
2020/3/12,California,2,0,2,90,6
2020/3/12,Colorado,1,0,3,92,4
2020/3/12,Connecticut,1,0,2,92,5
2020/3/12,Delaware,1,1,3,91,4
2020/3/12,District of Columbia,1,0,4,92,3
2020/3/12,Florida,2,0,2,92,4
2020/3/12,Georgia,2,0,2,91,5
2020/3/12,Hawaii,3,1,3,88,5
2020/3/12,Idaho,2,0,2,93,3
2020/3/12,Illinois,2,0,2,91,5
2020/3/12,Indiana,2,0,3,91,4
2020/3/12,Iowa,1,0,3,92,4
2020/3/12,Kansas,2,0,3,91,4
2020/3/12,Kentucky,2,0,3,91,4
2020/3/12,Louisiana,2,0,2,91,5
2020/3/12,Maine,2,0,2,93,3
2020/3/12,Maryland,2,0,3,91,4
2020/3/12,Massachusetts,2,0,2,91,5
2020/3/12,Michigan,2,0,2,91,5
2020/3/12,Minnesota,1,0,3,92,4
2020/3/12,Mississippi,2,0,2,91,5
2020/3/12,Missouri,2,0,2,92,4
2020/3/12,Montana,1,0,3,93,3
2020/3/12,Nebraska,2,0,3,89,6
2020/3/12,Nevada,2,0,1,92,5
2020/3/12,New Hampshire,2,0,3,90,5
2020/3/12,New Jersey,2,0,2,92,4
2020/3/12,New Mexico,1,0,3,92,4
2020/3/12,New York,3,0,2,91,4
2020/3/12,North Carolina,2,0,2,92,4
2020/3/12,North Dakota,1,0,2,94,3
2020/3/12,Ohio,2,0,2,92,4
2020/3/12,Oklahoma,1,0,3,92,4
2020/3/12,Oregon,2,0,4,90,4
2020/3/12,Pennsylvania,2,0,2,92,4
2020/3/12,Rhode Island,2,0,3,90,5
2020/3/12,South Carolina,1,0,2,92,5
2020/3/12,South Dakota,1,0,4,92,3
2020/3/12,Tennessee,2,0,2,92,4
2020/3/12,Texas,2,0,2,91,5
2020/3/12,Utah,1,0,4,92,3
2020/3/12,Vermont,1,0,5,90,4
2020/3/12,Virginia,2,0,2,91,5
2020/3/12,Washington,2,0,4,90,4
2020/3/12,West Virginia,1,0,2,94,3
2020/3/12,Wisconsin,2,0,2,92,4
2020/3/12,Wyoming,1,0,1,95,3
2020/3/13,Alabama,2,0,2,92,4
2020/3/13,Alaska,2,0,5,90,3
2020/3/13,Arizona,2,0,2,91,5
2020/3/13,Arkansas,1,0,3,93,3
2020/3/13,California,3,0,2,89,6
2020/3/13,Colorado,1,0,3,92,4
2020/3/13,Connecticut,2,0,2,91,5
2020/3/13,Delaware,2,0,3,91,4
2020/3/13,District of Columbia,2,0,4,91,3
2020/3/13,Florida,2,0,2,91,5
2020/3/13,Georgia,3,0,2,90,5
2020/3/13,Hawaii,2,0,4,88,6
2020/3/13,Idaho,1,0,3,94,2
2020/3/13,Illinois,2,0,3,90,5
2020/3/13,Indiana,2,0,3,91,4
2020/3/13,Iowa,2,0,3,91,4
2020/3/13,Kansas,2,0,3,90,5
2020/3/13,Kentucky,2,0,3,91,4
2020/3/13,Louisiana,2,0,3,90,5
2020/3/13,Maine,2,0,3,92,3
2020/3/13,Maryland,2,0,3,90,5
2020/3/13,Massachusetts,2,0,3,90,5
2020/3/13,Michigan,2,0,3,91,4
2020/3/13,Minnesota,1,0,3,92,4
2020/3/13,Mississippi,2,0,3,89,6
2020/3/13,Missouri,2,0,3,91,4
2020/3/13,Montana,1,0,3,94,2
2020/3/13,Nebraska,2,0,3,90,5
2020/3/13,Nevada,2,0,2,91,5
2020/3/13,New Hampshire,3,1,3,88,5
2020/3/13,New Jersey,3,0,2,91,4
2020/3/13,New Mexico,2,0,3,92,3
2020/3/13,New York,3,1,2,90,4
2020/3/13,North Carolina,2,0,2,91,5
2020/3/13,North Dakota,2,0,3,93,2
2020/3/13,Ohio,2,0,2,92,4
2020/3/13,Oklahoma,2,0,3,90,5
2020/3/13,Oregon,2,0,4,89,5
2020/3/13,Pennsylvania,2,0,2,92,4
2020/3/13,Rhode Island,3,0,2,91,4
2020/3/13,South Carolina,2,0,2,92,4
2020/3/13,South Dakota,2,0,4,90,4
2020/3/13,Tennessee,2,0,3,91,4
2020/3/13,Texas,2,0,2,91,5
2020/3/13,Utah,2,0,3,91,4
2020/3/13,Vermont,2,0,4,90,4
2020/3/13,Virginia,2,0,3,91,4
2020/3/13,Washington,2,0,4,89,5
2020/3/13,West Virginia,1,0,2,94,3
2020/3/13,Wisconsin,1,0,3,92,4
2020/3/13,Wyoming,2,1,3,91,3
2020/3/14,Alabama,2,0,2,93,3
2020/3/14,Alaska,2,0,5,89,4
2020/3/14,Arizona,2,0,2,92,4
2020/3/14,Arkansas,1,0,3,93,3
2020/3/14,California,3,0,2,90,5
2020/3/14,Colorado,2,0,3,92,3
2020/3/14,Connecticut,2,0,2,92,4
2020/3/14,Delaware,2,0,2,93,3
2020/3/14,District of Columbia,2,0,3,92,3
2020/3/14,Florida,2,0,2,92,4
2020/3/14,Georgia,2,0,2,92,4
2020/3/14,Hawaii,3,1,3,88,5
2020/3/14,Idaho,1,0,2,94,3
2020/3/14,Illinois,2,0,2,92,4
2020/3/14,Indiana,2,0,2,92,4
2020/3/14,Iowa,1,0,3,92,4
2020/3/14,Kansas,2,0,3,92,3
2020/3/14,Kentucky,2,0,3,92,3
2020/3/14,Louisiana,2,0,2,92,4
2020/3/14,Maine,1,0,3,93,3
2020/3/14,Maryland,2,0,3,91,4
2020/3/14,Massachusetts,2,0,2,92,4
2020/3/14,Michigan,2,0,2,93,3
2020/3/14,Minnesota,1,0,3,92,4
2020/3/14,Mississippi,2,0,2,93,3
2020/3/14,Missouri,2,0,2,92,4
2020/3/14,Montana,1,0,2,95,2
2020/3/14,Nebraska,1,0,3,90,6
2020/3/14,Nevada,2,0,2,93,3
2020/3/14,New Hampshire,1,0,3,92,4
2020/3/14,New Jersey,2,0,2,92,4
2020/3/14,New Mexico,2,0,3,92,3
2020/3/14,New York,2,0,2,92,4
2020/3/14,North Carolina,1,0,3,92,4
2020/3/14,North Dakota,2,0,2,93,3
2020/3/14,Ohio,2,0,2,93,3
2020/3/14,Oklahoma,2,0,3,91,4
2020/3/14,Oregon,1,0,3,92,4
2020/3/14,Pennsylvania,1,0,2,94,3
2020/3/14,Rhode Island,2,0,2,91,5
2020/3/14,South Carolina,1,0,2,94,3
2020/3/14,South Dakota,2,0,3,92,3
2020/3/14,Tennessee,1,0,2,93,4
2020/3/14,Texas,2,0,2,92,4
2020/3/14,Utah,1,0,4,92,3
2020/3/14,Vermont,1,0,6,90,3
2020/3/14,Virginia,2,0,3,92,3
2020/3/14,Washington,2,0,3,91,4
2020/3/14,West Virginia,1,0,2,94,3
2020/3/14,Wisconsin,1,0,3,93,3
2020/3/14,Wyoming,1,0,4,92,3
2020/3/15,Alabama,2,0,3,93,2
2020/3/15,Alaska,1,0,5,93,1
2020/3/15,Arizona,2,0,3,92,3
2020/3/15,Arkansas,1,0,4,93,2
2020/3/15,California,2,0,3,91,4
2020/3/15,Colorado,1,0,4,93,2
2020/3/15,Connecticut,1,0,3,93,3
2020/3/15,Delaware,1,0,3,93,3
2020/3/15,District of Columbia,2,0,4,92,2
2020/3/15,Florida,2,0,2,93,3
2020/3/15,Georgia,1,0,3,93,3
2020/3/15,Hawaii,2,0,4,89,5
2020/3/15,Idaho,0,0,3,95,2
2020/3/15,Illinois,2,0,3,92,3
2020/3/15,Indiana,1,0,4,92,3
2020/3/15,Iowa,1,0,3,93,3
2020/3/15,Kansas,2,0,3,92,3
2020/3/15,Kentucky,1,0,3,93,3
2020/3/15,Louisiana,2,0,3,93,2
2020/3/15,Maine,1,0,3,94,2
2020/3/15,Maryland,2,0,3,93,2
2020/3/15,Massachusetts,2,0,3,92,3
2020/3/15,Michigan,2,0,3,93,2
2020/3/15,Minnesota,1,0,4,92,3
2020/3/15,Mississippi,1,0,2,93,4
2020/3/15,Missouri,1,0,4,92,3
2020/3/15,Montana,1,0,3,94,2
2020/3/15,Nebraska,1,0,4,92,3
2020/3/15,Nevada,3,0,2,93,2
2020/3/15,New Hampshire,2,0,4,91,3
2020/3/15,New Jersey,2,0,2,93,3
2020/3/15,New Mexico,1,0,3,93,3
2020/3/15,New York,3,0,2,92,3
2020/3/15,North Carolina,1,0,3,93,3
2020/3/15,North Dakota,2,0,2,93,3
2020/3/15,Ohio,1,0,3,94,2
2020/3/15,Oklahoma,2,0,3,92,3
2020/3/15,Oregon,1,0,4,92,3
2020/3/15,Pennsylvania,1,0,3,94,2
2020/3/15,Rhode Island,2,0,3,92,3
2020/3/15,South Carolina,2,0,2,93,3
2020/3/15,South Dakota,1,0,3,93,3
2020/3/15,Tennessee,1,0,3,93,3
2020/3/15,Texas,2,0,3,92,3
2020/3/15,Utah,1,0,4,92,3
2020/3/15,Vermont,1,0,5,91,3
2020/3/15,Virginia,2,0,3,92,3
2020/3/15,Washington,2,0,4,91,3
2020/3/15,West Virginia,1,0,2,94,3
2020/3/15,Wisconsin,1,0,4,93,2
2020/3/15,Wyoming,2,0,4,91,3
2020/3/16,Alabama,2,0,3,93,2
2020/3/16,Alaska,1,0,7,90,2
2020/3/16,Arizona,2,0,3,92,3
2020/3/16,Arkansas,2,0,5,91,2
2020/3/16,California,2,0,4,91,3
2020/3/16,Colorado,1,0,5,92,2
2020/3/16,Connecticut,2,0,3,92,3
2020/3/16,Delaware,1,0,2,95,2
2020/3/16,District of Columbia,1,0,7,90,2
2020/3/16,Florida,2,0,3,93,2
2020/3/16,Georgia,2,0,4,92,2
2020/3/16,Hawaii,3,0,5,88,4
2020/3/16,Idaho,1,0,4,94,1
2020/3/16,Illinois,2,0,4,92,2
2020/3/16,Indiana,2,0,4,92,2
2020/3/16,Iowa,1,0,5,92,2
2020/3/16,Kansas,2,0,4,92,2
2020/3/16,Kentucky,2,0,4,92,2
2020/3/16,Louisiana,2,0,4,91,3
2020/3/16,Maine,1,0,5,92,2
2020/3/16,Maryland,2,0,4,92,2
2020/3/16,Massachusetts,2,0,4,91,3
2020/3/16,Michigan,2,0,3,93,2
2020/3/16,Minnesota,1,0,5,92,2
2020/3/16,Mississippi,1,0,3,93,3
2020/3/16,Missouri,1,0,5,92,2
2020/3/16,Montana,1,0,5,92,2
2020/3/16,Nebraska,1,0,4,92,3
2020/3/16,Nevada,3,0,3,92,2
2020/3/16,New Hampshire,1,0,5,91,3
2020/3/16,New Jersey,3,0,3,92,2
2020/3/16,New Mexico,1,0,4,93,2
2020/3/16,New York,3,0,3,92,2
2020/3/16,North Carolina,2,0,4,92,2
2020/3/16,North Dakota,1,0,3,93,3
2020/3/16,Ohio,2,0,3,93,2
2020/3/16,Oklahoma,1,0,4,92,3
2020/3/16,Oregon,1,0,5,92,2
2020/3/16,Pennsylvania,2,0,3,93,2
2020/3/16,Rhode Island,1,0,3,93,3
2020/3/16,South Carolina,2,0,3,92,3
2020/3/16,South Dakota,1,0,5,91,3
2020/3/16,Tennessee,2,0,3,92,3
2020/3/16,Texas,2,0,3,92,3
2020/3/16,Utah,1,0,6,91,2
2020/3/16,Vermont,1,0,7,91,1
2020/3/16,Virginia,2,0,4,92,2
2020/3/16,Washington,2,0,5,91,2
2020/3/16,West Virginia,1,0,3,94,2
2020/3/16,Wisconsin,1,0,4,93,2
2020/3/16,Wyoming,2,0,5,91,2
2020/3/17,Alabama,2,0,4,92,2
2020/3/17,Alaska,2,0,7,89,2
2020/3/17,Arizona,1,0,4,92,3
2020/3/17,Arkansas,3,0,5,90,2
2020/3/17,California,3,0,4,91,2
2020/3/17,Colorado,2,0,5,91,2
2020/3/17,Connecticut,2,0,3,92,3
2020/3/17,Delaware,2,0,3,92,3
2020/3/17,District of Columbia,1,0,6,90,3
2020/3/17,Florida,2,0,3,92,3
2020/3/17,Georgia,2,0,4,91,3
2020/3/17,Hawaii,3,0,5,89,3
2020/3/17,Idaho,1,0,5,92,2
2020/3/17,Illinois,2,0,5,91,2
2020/3/17,Indiana,2,0,5,91,2
2020/3/17,Iowa,2,0,5,91,2
2020/3/17,Kansas,2,0,5,91,2
2020/3/17,Kentucky,2,0,4,92,2
2020/3/17,Louisiana,3,1,4,90,2
2020/3/17,Maine,2,0,5,91,2
2020/3/17,Maryland,2,0,4,91,3
2020/3/17,Massachusetts,3,0,5,90,2
2020/3/17,Michigan,2,0,4,92,2
2020/3/17,Minnesota,1,0,6,91,2
2020/3/17,Mississippi,2,0,4,91,3
2020/3/17,Missouri,2,0,4,92,2
2020/3/17,Montana,1,0,6,90,3
2020/3/17,Nebraska,1,0,5,91,3
2020/3/17,Nevada,3,0,3,92,2
2020/3/17,New Hampshire,2,0,5,90,3
2020/3/17,New Jersey,3,0,3,92,2
2020/3/17,New Mexico,1,0,5,92,2
2020/3/17,New York,3,0,3,92,2
2020/3/17,North Carolina,2,0,4,92,2
2020/3/17,North Dakota,1,0,3,92,4
2020/3/17,Ohio,2,0,3,93,2
2020/3/17,Oklahoma,2,0,5,91,2
2020/3/17,Oregon,1,0,6,91,2
2020/3/17,Pennsylvania,2,0,4,92,2
2020/3/17,Rhode Island,2,0,4,91,3
2020/3/17,South Carolina,2,0,4,92,2
2020/3/17,South Dakota,1,0,5,92,2
2020/3/17,Tennessee,2,0,5,91,2
2020/3/17,Texas,2,0,4,91,3
2020/3/17,Utah,1,0,5,92,2
2020/3/17,Vermont,1,0,6,91,2
2020/3/17,Virginia,2,0,4,92,2
2020/3/17,Washington,2,0,6,90,2
2020/3/17,West Virginia,2,0,3,93,2
2020/3/17,Wisconsin,1,0,5,92,2
2020/3/17,Wyoming,2,0,5,91,2
2020/3/18,Alabama,2,0,4,91,3
2020/3/18,Alaska,2,0,8,89,1
2020/3/18,Arizona,2,0,4,92,2
2020/3/18,Arkansas,2,0,7,89,2
2020/3/18,California,4,0,4,89,3
2020/3/18,Colorado,2,0,5,91,2
2020/3/18,Connecticut,2,0,4,92,2
2020/3/18,Delaware,3,0,3,92,2
2020/3/18,District of Columbia,2,0,7,89,2
2020/3/18,Florida,3,0,4,91,2
2020/3/18,Georgia,3,0,4,90,3
2020/3/18,Hawaii,3,1,6,87,3
2020/3/18,Idaho,2,0,5,91,2
2020/3/18,Illinois,3,0,5,90,2
2020/3/18,Indiana,2,0,5,91,2
2020/3/18,Iowa,2,0,6,90,2
2020/3/18,Kansas,2,0,6,90,2
2020/3/18,Kentucky,2,0,5,91,2
2020/3/18,Louisiana,3,1,4,90,2
2020/3/18,Maine,2,0,6,91,1
2020/3/18,Maryland,3,0,4,91,2
2020/3/18,Massachusetts,3,0,4,91,2
2020/3/18,Michigan,3,0,4,91,2
2020/3/18,Minnesota,2,0,6,90,2
2020/3/18,Mississippi,3,0,3,91,3
2020/3/18,Missouri,2,0,5,91,2
2020/3/18,Montana,2,0,4,90,4
2020/3/18,Nebraska,3,0,5,90,2
2020/3/18,Nevada,3,0,3,92,2
2020/3/18,New Hampshire,2,0,5,91,2
2020/3/18,New Jersey,3,0,4,91,2
2020/3/18,New Mexico,2,0,4,91,3
2020/3/18,New York,4,0,3,91,2
2020/3/18,North Carolina,2,0,4,92,2
2020/3/18,North Dakota,1,0,4,92,3
2020/3/18,Ohio,2,0,4,92,2
2020/3/18,Oklahoma,3,0,5,90,2
2020/3/18,Oregon,3,0,5,90,2
2020/3/18,Pennsylvania,2,0,4,92,2
2020/3/18,Rhode Island,3,0,4,90,3
2020/3/18,South Carolina,2,0,5,91,2
2020/3/18,South Dakota,3,0,6,88,3
2020/3/18,Tennessee,2,0,5,91,2
2020/3/18,Texas,3,0,4,90,3
2020/3/18,Utah,3,0,5,91,1
2020/3/18,Vermont,2,0,5,90,3
2020/3/18,Virginia,3,0,4,91,2
2020/3/18,Washington,3,0,6,89,2
2020/3/18,West Virginia,3,1,3,91,2
2020/3/18,Wisconsin,2,0,5,91,2
2020/3/18,Wyoming,3,0,7,89,1
2020/3/19,Alabama,3,1,4,90,2
2020/3/19,Alaska,3,0,9,87,1
2020/3/19,Arizona,3,0,4,90,3
2020/3/19,Arkansas,2,1,6,89,2
2020/3/19,California,4,1,4,89,2
2020/3/19,Colorado,3,0,5,90,2
2020/3/19,Connecticut,3,1,4,90,2
2020/3/19,Delaware,3,1,3,91,2
2020/3/19,District of Columbia,3,0,7,89,1
2020/3/19,Florida,3,0,4,91,2
2020/3/19,Georgia,4,0,4,90,2
2020/3/19,Hawaii,5,1,5,87,2
2020/3/19,Idaho,2,0,5,91,2
2020/3/19,Illinois,3,0,5,90,2
2020/3/19,Indiana,3,1,5,90,1
2020/3/19,Iowa,3,0,6,89,2
2020/3/19,Kansas,3,0,5,90,2
2020/3/19,Kentucky,3,1,4,90,2
2020/3/19,Louisiana,3,1,4,90,2
2020/3/19,Maine,3,0,6,90,1
2020/3/19,Maryland,3,1,4,90,2
2020/3/19,Massachusetts,4,1,4,89,2
2020/3/19,Michigan,3,1,4,90,2
2020/3/19,Minnesota,2,0,7,89,2
2020/3/19,Mississippi,3,0,5,90,2
2020/3/19,Missouri,4,0,5,89,2
2020/3/19,Montana,3,0,6,90,1
2020/3/19,Nebraska,3,0,5,89,3
2020/3/19,Nevada,4,0,4,90,2
2020/3/19,New Hampshire,4,1,6,87,2
2020/3/19,New Jersey,4,1,3,90,2
2020/3/19,New Mexico,3,0,4,91,2
2020/3/19,New York,4,1,3,90,2
2020/3/19,North Carolina,3,0,4,91,2
2020/3/19,North Dakota,2,0,5,92,1
2020/3/19,Ohio,3,0,4,91,2
2020/3/19,Oklahoma,4,1,5,88,2
2020/3/19,Oregon,3,1,5,89,2
2020/3/19,Pennsylvania,3,0,4,91,2
2020/3/19,Rhode Island,3,1,4,90,2
2020/3/19,South Carolina,2,0,5,90,3
2020/3/19,South Dakota,3,0,6,87,4
2020/3/19,Tennessee,3,0,5,90,2
2020/3/19,Texas,4,0,4,89,3
2020/3/19,Utah,3,0,5,90,2
2020/3/19,Vermont,4,0,6,87,3
2020/3/19,Virginia,3,0,5,90,2
2020/3/19,Washington,4,1,5,88,2
2020/3/19,West Virginia,3,1,4,90,2
2020/3/19,Wisconsin,3,0,5,90,2
2020/3/19,Wyoming,1,0,5,92,2
2020/3/20,Alabama,4,1,4,89,2
2020/3/20,Alaska,5,1,7,85,2
2020/3/20,Arizona,3,1,4,90,2
2020/3/20,Arkansas,4,1,6,87,2
2020/3/20,California,5,1,4,88,2
2020/3/20,Colorado,4,1,5,89,1
2020/3/20,Connecticut,4,1,3,90,2
2020/3/20,Delaware,3,1,5,87,4
2020/3/20,District of Columbia,5,0,7,87,1
2020/3/20,Florida,4,1,3,90,2
2020/3/20,Georgia,4,1,4,89,2
2020/3/20,Hawaii,6,1,5,85,3
2020/3/20,Idaho,3,1,5,90,1
2020/3/20,Illinois,4,1,4,89,2
2020/3/20,Indiana,5,1,5,88,1
2020/3/20,Iowa,5,1,5,87,2
2020/3/20,Kansas,3,1,4,90,2
2020/3/20,Kentucky,4,1,5,88,2
2020/3/20,Louisiana,5,1,4,88,2
2020/3/20,Maine,5,1,4,88,2
2020/3/20,Maryland,4,1,3,90,2
2020/3/20,Massachusetts,6,1,4,87,2
2020/3/20,Michigan,5,1,3,89,2
2020/3/20,Minnesota,4,1,5,88,2
2020/3/20,Mississippi,5,1,5,87,2
2020/3/20,Missouri,4,1,5,88,2
2020/3/20,Montana,5,1,4,89,1
2020/3/20,Nebraska,3,1,4,89,3
2020/3/20,Nevada,5,1,4,89,1
2020/3/20,New Hampshire,5,2,5,86,2
2020/3/20,New Jersey,4,1,3,90,2
2020/3/20,New Mexico,3,0,4,91,2
2020/3/20,New York,6,1,3,88,2
2020/3/20,North Carolina,3,1,4,90,2
2020/3/20,North Dakota,3,0,3,92,2
2020/3/20,Ohio,4,1,3,90,2
2020/3/20,Oklahoma,6,1,6,84,3
2020/3/20,Oregon,5,2,5,87,1
2020/3/20,Pennsylvania,4,1,3,90,2
2020/3/20,Rhode Island,3,1,4,88,4
2020/3/20,South Carolina,4,0,5,89,2
2020/3/20,South Dakota,3,1,4,90,2
2020/3/20,Tennessee,4,1,4,89,2
2020/3/20,Texas,5,1,4,88,2
2020/3/20,Utah,4,1,5,88,2
2020/3/20,Vermont,5,2,6,85,2
2020/3/20,Virginia,4,1,4,89,2
2020/3/20,Washington,6,1,5,86,2
2020/3/20,West Virginia,5,1,5,88,1
2020/3/20,Wisconsin,3,1,5,89,2
2020/3/20,Wyoming,4,1,4,89,2
2020/3/21,Alabama,4,1,4,89,2
2020/3/21,Alaska,6,3,6,84,1
2020/3/21,Arizona,5,1,4,88,2
