Mortality_Rate,level_mr,Residents_Aged_60_plus_Per_Each_ICU_Bed,mask,face_mask,covid_19,coronavirus,sanitizer,Air_value_avg_perday,level_ICU_per_60,level_trends_mask,level_trends_face_mask,level_trends_covid_19,level_trends_coronavirus,level_trends_sanitizer,level_air_avg
0.0,1,1281.056880733950,9,0,0,89,2,30.125,3,2,1,1,3,2,1
0.0,1,782.8057366362450,7,0,0,92,1,44.25,2,2,1,1,3,1,2
0.0,1,680.9985632183910,10,1,0,88,1,55.375,1,2,1,1,3,1,3
0.0,1,726.7866563227310,13,1,0,85,1,30.571428571428600,1,3,1,1,2,1,1
0.0,1,1362.41015625,5,3,0,91,1,15.5,3,1,2,1,3,1,1
0.0,1,1068.7116402116400,10,1,0,88,1,38.666666666666700,3,2,1,1,3,1,2
0.0,1,1110.0942684766200,11,2,0,87,0,29.333333333333300,3,2,1,1,3,1,1
0.0,1,919.3227404044570,10,2,0,87,1,15.6875,2,2,1,1,3,1,1
0.0,1,973.5807002561910,10,2,0,87,1,21.75,2,2,1,1,3,1,1
0.0,1,746.1941747572820,9,3,0,86,2,33.333333333333300,1,2,2,1,3,2,2
0.0,1,706.4819915254240,9,2,0,89,0,17.571428571428600,1,2,1,1,3,1,1
0.0,1,1518.0969696969700,6,3,0,90,1,37.57142857142860,3,1,2,1,3,1,2
0.0,1,889.4522727272730,5,1,0,94,0,13.0,2,1,1,1,3,1,1
0.0,1,654.8088888888890,11,2,0,87,0,37.333333333333300,1,2,1,1,3,1,2
0.0,1,1291.6198347107400,7,1,0,92,0,22.4,3,2,1,1,3,1,1
0.0,1,1038.7469813391900,12,2,0,85,1,32.25,3,2,1,1,2,1,2
0.0,1,1352.2794117647100,12,1,0,87,0,31.25,3,2,1,1,3,1,1
0.0,1,1063.1409412955500,14,2,0,84,0,29.7,3,3,1,1,2,1,1
0.0,1,949.8581050740910,11,2,0,86,1,16.75,2,2,1,1,3,1,1
0.0,1,635.5252100840340,6,0,0,94,0,22.25,1,1,1,1,3,1,1
0.0,1,782.666566083283,7,1,0,92,0,23.15,2,2,1,1,3,1,1
0.0,1,752.1231203007520,6,1,0,93,0,25.4,2,1,1,1,3,1,1
0.0,1,1409.608497723820,13,1,0,86,0,14.923076923076900,3,3,1,1,3,1,1
0.0,1,955.2079520353420,11,1,0,88,0,33.130434782608700,2,2,1,1,3,1,2
0.0,1,906.0342857142860,13,2,0,85,0,29.25,2,3,1,1,2,1,1
0.0,1,1226.2894736842100,4,2,0,94,0,29.142857142857100,3,1,1,1,3,1,1
0.0,1,642.6704391127210,12,1,0,86,1,39.55555555555560,1,2,1,1,3,1,2
0.0,1,745.0335537990000,12,1,0,86,1,29.73913043478260,1,2,1,1,3,1,1
0.0,1,783.153982300885,8,1,0,91,0,35.142857142857100,2,2,1,1,3,1,2
0.0,1,1661.5851063829800,4,2,0,92,2,29.6,3,1,1,1,3,2,1
0.0,1,1018.9703748488500,10,1,0,88,1,21.285714285714300,3,2,1,1,3,1,1
0.0,1,1165.003162055340,13,2,0,85,0,23.19047619047620,3,3,1,1,2,1,1
0.0,1,718.6830015313940,10,1,0,87,2,19.666666666666700,1,2,1,1,3,2,1
0.0,1,1093.3899913718700,8,1,0,91,0,20.36842105263160,3,2,1,1,3,1,1
0.0,1,1211.6078431372500,7,0,0,93,0,39.625,3,2,1,1,3,1,2
0.0,1,695.1239399869540,10,1,0,87,2,22.1,1,2,1,1,3,2,1
0.0,1,983.5882352941180,8,2,0,88,2,12.333333333333300,2,2,1,1,3,2,1
0.0,1,963.879409878127,8,2,0,90,0,39.1,2,2,1,1,3,1,2
0.0,1,895.5628415300550,8,1,0,90,1,22.285714285714300,2,2,1,1,3,1,1
0.0,1,993.7720087217230,13,2,0,85,0,34.45161290322580,2,3,1,1,2,1,2
0.0,1,645.7082028804010,9,2,0,89,0,31.5,1,2,1,1,3,1,1
0.0,1,1195.1706231454000,11,2,0,87,0,28.666666666666700,3,2,1,1,3,1,1
0.0,1,1186.731182795700,12,6,0,80,2,36.0,3,2,3,1,2,2,2
0.0,1,927.9321912919340,11,2,0,87,0,40.6,2,2,1,1,3,1,2
0.0,1,742.884370015949,10,2,0,87,1,32.714285714285700,1,2,1,1,3,1,2
0.0,1,1626.2587064676600,14,4,0,82,0,18.666666666666700,3,3,2,1,2,1,1
0.0,1,1089.6433121019100,8,3,0,89,0,22.1,3,2,2,1,3,1,1
0.0,1,831.6262722646310,11,2,0,87,0,33.0,2,2,1,1,3,1,2
0.0,1,735.7436861902200,8,1,0,91,0,28.11111111111110,1,2,1,1,3,1,1
0.0,1,1281.056880733950,8,1,0,90,1,51.0,3,2,1,1,3,1,3
0.0,1,782.8057366362450,5,0,0,94,1,39.0,2,1,1,1,3,1,2
0.0,1,680.9985632183910,8,2,0,89,1,37.25,1,2,1,1,3,1,2
0.0,1,726.7866563227310,11,2,0,86,1,27.0,1,2,1,1,3,1,1
0.0,1,1362.41015625,6,2,0,90,2,18.5,3,1,1,1,3,2,1
0.0,1,1068.7116402116400,10,1,0,89,0,36.0,3,2,1,1,3,1,2
0.0,1,1110.0942684766200,11,2,0,87,0,39.333333333333300,3,2,1,1,3,1,2
0.0,1,919.3227404044570,10,2,0,88,0,15.9375,2,2,1,1,3,1,1
0.0,1,973.5807002561910,11,2,0,87,0,39.625,2,2,1,1,3,1,2
0.0,1,746.1941747572820,8,2,0,89,1,26.666666666666700,1,2,1,1,3,1,1
0.0,1,706.4819915254240,7,1,0,91,1,6.0,1,2,1,1,3,1,1
0.0,1,1518.0969696969700,8,1,0,89,2,35.142857142857100,3,2,1,1,3,2,2
0.0,1,889.4522727272730,8,1,0,90,1,9.0,2,2,1,1,3,1,1
0.0,1,654.8088888888890,10,2,0,88,0,37.166666666666700,1,2,1,1,3,1,2
0.0,1,1291.6198347107400,10,1,0,89,0,23.8,3,2,1,1,3,1,1
0.0,1,1038.7469813391900,14,2,0,83,1,33.25,3,3,1,1,2,1,2
0.0,1,1352.2794117647100,10,1,0,89,0,32.75,3,2,1,1,3,1,2
0.0,1,1063.1409412955500,13,3,0,84,0,30.3,3,3,2,1,2,1,1
0.0,1,949.8581050740910,13,1,0,86,0,22.9375,2,3,1,1,3,1,1
0.0,1,635.5252100840340,8,0,0,88,4,26.75,1,2,1,1,3,3,1
0.0,1,782.666566083283,9,2,0,89,0,13.05,2,2,1,1,3,1,1
0.0,1,752.1231203007520,6,1,0,92,1,21.8,2,1,1,1,3,1,1
0.0,1,1409.608497723820,13,2,0,85,0,26.46153846153850,3,3,1,1,2,1,1
0.0,1,955.2079520353420,12,2,0,86,0,32.82608695652170,2,2,1,1,3,1,2
0.0,1,906.0342857142860,11,2,0,86,1,35.875,2,2,1,1,3,1,2
0.0,1,1226.2894736842100,7,4,0,89,0,32.857142857142900,3,2,2,1,3,1,2
0.0,1,642.6704391127210,10,2,0,87,1,37.111111111111100,1,2,1,1,3,1,2
0.0,1,745.0335537990000,12,2,0,86,0,25.347826086956500,1,2,1,1,3,1,1
0.0,1,783.153982300885,10,1,0,89,0,35.42857142857140,2,2,1,1,3,1,2
0.0,1,1661.5851063829800,8,0,0,90,2,29.4,3,2,1,1,3,2,1
0.0,1,1018.9703748488500,12,1,0,87,0,20.0,3,2,1,1,3,1,1
0.0,1,1165.003162055340,10,2,0,88,0,26.952380952381000,3,2,1,1,3,1,1
0.0,1,718.6830015313940,10,0,0,88,2,19.0,1,2,1,1,3,2,1
0.0,1,1093.3899913718700,8,2,0,90,0,27.210526315789500,3,2,1,1,3,1,1
0.0,1,1211.6078431372500,7,2,0,83,8,38.375,3,2,1,1,2,3,2
0.0,1,695.1239399869540,10,1,0,88,1,25.3,1,2,1,1,3,1,1
0.0,1,983.5882352941180,13,4,0,83,0,16.333333333333300,2,3,2,1,2,1,1
0.0,1,963.879409878127,10,1,0,89,0,32.9,2,2,1,1,3,1,2
0.0,1,895.5628415300550,7,1,0,91,1,25.428571428571400,2,2,1,1,3,1,1
0.0,1,993.7720087217230,14,3,0,83,0,39.935483870967700,2,3,2,1,2,1,2
0.0,1,645.7082028804010,10,1,0,89,0,35.0,1,2,1,1,3,1,2
0.0,1,1195.1706231454000,11,2,0,86,1,30.5,3,2,1,1,3,1,1
0.0,1,1186.731182795700,12,2,0,83,3,36.0,3,2,1,1,2,3,2
0.0,1,927.9321912919340,11,2,0,87,0,39.85,2,2,1,1,3,1,2
0.0,1,742.884370015949,12,2,0,86,0,32.285714285714300,1,2,1,1,3,1,2
0.0,1,1626.2587064676600,17,4,0,78,1,20.0,3,3,2,1,2,1,1
0.0,1,1089.6433121019100,10,4,0,82,4,24.4,3,2,2,1,2,3,1
0.0,1,831.6262722646310,11,2,0,87,0,48.5,2,2,1,1,3,1,3
0.0,1,735.7436861902200,8,1,0,91,0,31.166666666666700,1,2,1,1,3,1,1
0.0,1,1281.056880733950,7,2,0,90,1,61.625,3,2,1,1,3,1,3
0.0,1,782.8057366362450,6,1,0,93,0,43.25,2,1,1,1,3,1,2
0.0,1,680.9985632183910,9,1,0,89,1,31.25,1,2,1,1,3,1,1
0.0,1,726.7866563227310,11,2,0,87,0,31.714285714285700,1,2,1,1,3,1,1
0.0,1,1362.41015625,6,0,0,92,2,24.0,3,1,1,1,3,2,1
0.0,1,1068.7116402116400,12,2,0,86,0,40.666666666666700,3,2,1,1,3,1,2
0.0,1,1110.0942684766200,12,3,0,85,0,38.166666666666700,3,2,2,1,2,1,2
0.0,1,919.3227404044570,10,2,0,87,1,21.125,2,2,1,1,3,1,1
0.0,1,973.5807002561910,11,1,0,87,1,54.125,2,2,1,1,3,1,3
0.0,1,746.1941747572820,11,3,0,85,1,29.0,1,2,2,1,2,1,1
0.0,1,706.4819915254240,11,1,0,88,0,8.285714285714290,1,2,1,1,3,1,1
0.0,1,1518.0969696969700,12,2,0,85,1,25.0,3,2,1,1,2,1,1
0.0,1,889.4522727272730,9,2,0,89,0,12.5,2,2,1,1,3,1,1
0.0,1,654.8088888888890,11,2,0,87,0,35.333333333333300,1,2,1,1,3,1,2
0.0,1,1291.6198347107400,13,2,0,85,0,22.0,3,3,1,1,2,1,1
0.0,1,1038.7469813391900,13,2,0,85,0,29.75,3,3,1,1,2,1,1
0.0,1,1352.2794117647100,11,3,0,85,1,31.0,3,2,2,1,2,1,1
0.0,1,1063.1409412955500,13,3,0,84,0,34.2,3,3,2,1,2,1,2
0.0,1,949.8581050740910,10,1,0,88,1,22.375,2,2,1,1,3,1,1
0.0,1,635.5252100840340,7,2,0,91,0,24.5,1,2,1,1,3,1,1
0.0,1,782.666566083283,9,1,0,90,0,19.7,2,2,1,1,3,1,1
0.0,1,752.1231203007520,8,2,0,90,0,30.9,2,2,1,1,3,1,1
0.0,1,1409.608497723820,11,1,0,87,1,26.692307692307700,3,2,1,1,3,1,1
0.0,1,955.2079520353420,9,2,0,88,1,35.91304347826090,2,2,1,1,3,1,2
0.0,1,906.0342857142860,11,1,0,87,1,36.875,2,2,1,1,3,1,2
0.0,1,1226.2894736842100,6,0,0,94,0,38.285714285714300,3,1,1,1,3,1,2
0.0,1,642.6704391127210,11,1,0,87,1,38.111111111111100,1,2,1,1,3,1,2
0.0,1,745.0335537990000,12,2,0,86,0,24.91304347826090,1,2,1,1,3,1,1
0.0,1,783.153982300885,7,1,0,92,0,37.142857142857100,2,2,1,1,3,1,2
0.0,1,1661.5851063829800,7,2,0,91,0,32.0,3,2,1,1,3,1,1
0.0,1,1018.9703748488500,12,2,0,86,0,25.571428571428600,3,2,1,1,3,1,1
0.0,1,1165.003162055340,9,2,0,88,1,27.428571428571400,3,2,1,1,3,1,1
0.0,1,718.6830015313940,7,1,0,91,1,26.5,1,2,1,1,3,1,1
0.0,1,1093.3899913718700,10,1,0,89,0,34.0,3,2,1,1,3,1,2
0.0,1,1211.6078431372500,7,6,0,87,0,39.375,3,2,3,1,3,1,2
0.0,1,695.1239399869540,13,1,0,86,0,23.4,1,3,1,1,3,1,1
0.0,1,983.5882352941180,9,2,0,89,0,21.666666666666700,2,2,1,1,3,1,1
0.0,1,963.879409878127,13,1,0,86,0,36.2,2,3,1,1,3,1,2
0.0,1,895.5628415300550,9,1,0,90,0,39.42857142857140,2,2,1,1,3,1,2
0.0,1,993.7720087217230,15,3,0,82,0,50.354838709677400,2,3,2,1,2,1,3
0.0,1,645.7082028804010,11,1,0,88,0,34.3,1,2,1,1,3,1,2
0.0,1,1195.1706231454000,11,3,0,85,1,47.333333333333300,3,2,2,1,2,1,2
0.0,1,1186.731182795700,15,3,0,82,0,32.0,3,3,2,1,2,1,1
0.0,1,927.9321912919340,11,2,0,87,0,40.55,2,2,1,1,3,1,2
0.0,1,742.884370015949,13,3,0,84,0,29.142857142857100,1,3,2,1,2,1,1
0.0,1,1626.2587064676600,14,5,0,81,0,25.333333333333300,3,3,2,1,2,1,1
0.0,1,1089.6433121019100,9,2,0,88,1,24.2,3,2,1,1,3,1,1
0.0,1,831.6262722646310,12,2,0,86,0,52.0,2,2,1,1,3,1,3
0.0,1,735.7436861902200,12,2,0,86,0,46.44444444444440,1,2,1,1,3,1,2
0.0,1,1281.056880733950,10,2,0,88,0,64.125,3,2,1,1,3,1,3
0.0,1,782.8057366362450,8,3,0,89,0,42.75,2,2,2,1,3,1,2
0.0,1,680.9985632183910,11,0,0,89,0,37.0,1,2,1,1,3,1,2
0.0,1,726.7866563227310,13,2,0,84,1,29.0,1,3,1,1,2,1,1
0.0,1,1362.41015625,4,3,0,92,1,44.0,3,1,2,1,3,1,2
0.0,1,1068.7116402116400,14,3,0,83,0,48.333333333333300,3,3,2,1,2,1,3
0.0,1,1110.0942684766200,11,2,0,87,0,49.833333333333300,3,2,1,1,3,1,3
0.0,1,919.3227404044570,12,2,0,86,0,28.75,2,2,1,1,3,1,1
0.0,1,973.5807002561910,12,1,0,87,0,56.875,2,2,1,1,3,1,3
0.0,1,746.1941747572820,10,2,0,87,1,32.166666666666700,1,2,1,1,3,1,2
0.0,1,706.4819915254240,8,1,0,90,1,16.571428571428600,1,2,1,1,3,1,1
0.0,1,1518.0969696969700,10,4,0,84,2,32.42857142857140,3,2,2,1,2,2,2
0.0,1,889.4522727272730,7,2,0,91,0,5.5,2,2,1,1,3,1,1
0.0,1,654.8088888888890,12,3,0,85,0,36.5,1,2,2,1,2,1,2
0.0,1,1291.6198347107400,12,2,0,84,2,24.0,3,2,1,1,2,2,1
0.0,1,1038.7469813391900,16,3,0,81,0,39.5,3,3,2,1,2,1,2
0.0,1,1352.2794117647100,15,2,0,82,1,32.25,3,3,1,1,2,1,2
0.0,1,1063.1409412955500,15,3,0,82,0,43.7,3,3,2,1,2,1,2
0.0,1,949.8581050740910,12,2,0,86,0,26.3125,2,2,1,1,3,1,1
0.0,1,635.5252100840340,9,3,0,86,2,24.0,1,2,2,1,3,2,1
0.0,1,782.666566083283,10,2,0,88,0,35.55,2,2,1,1,3,1,2
0.0,1,752.1231203007520,9,2,0,89,0,21.7,2,2,1,1,3,1,1
0.0,1,1409.608497723820,13,2,0,85,0,27.46153846153850,3,3,1,1,2,1,1
0.0,1,955.2079520353420,13,2,0,85,0,41.30434782608700,2,3,1,1,2,1,2
0.0,1,906.0342857142860,9,1,0,90,0,35.25,2,2,1,1,3,1,2
0.0,1,1226.2894736842100,7,3,0,87,3,33.57142857142860,3,2,2,1,3,3,2
0.0,1,642.6704391127210,13,2,0,85,0,41.0,1,3,1,1,2,1,2
0.0,1,745.0335537990000,13,2,0,85,0,31.52173913043480,1,3,1,1,2,1,1
0.0,1,783.153982300885,9,1,0,90,0,41.285714285714300,2,2,1,1,3,1,2
0.0,1,1661.5851063829800,9,0,0,91,0,41.0,3,2,1,1,3,1,2
0.0,1,1018.9703748488500,12,4,0,84,0,47.142857142857100,3,2,2,1,2,1,2
0.0,1,1165.003162055340,12,2,0,86,0,23.238095238095200,3,2,1,1,3,1,1
0.0,1,718.6830015313940,14,2,0,83,1,31.166666666666700,1,3,1,1,2,1,1
0.0,1,1093.3899913718700,8,1,0,90,1,40.63157894736840,3,2,1,1,3,1,2
0.0,1,1211.6078431372500,9,4,0,87,0,38.25,3,2,2,1,3,1,2
0.0,1,695.1239399869540,18,2,0,78,2,20.0,1,3,1,1,2,2,1
0.0,1,983.5882352941180,9,2,0,87,2,23.666666666666700,2,2,1,1,3,2,1
0.0,1,963.879409878127,13,2,0,85,0,35.7,2,3,1,1,2,1,2
0.0,1,895.5628415300550,12,1,0,86,1,25.571428571428600,2,2,1,1,3,1,1
0.0,1,993.7720087217230,16,3,0,81,0,53.516129032258100,2,3,2,1,2,1,3
0.0,1,645.7082028804010,12,2,0,85,1,35.6,1,2,1,1,2,1,2
0.0,1,1195.1706231454000,11,3,0,85,1,53.0,3,2,2,1,2,1,3
0.0,1,1186.731182795700,11,5,0,84,0,36.0,3,2,2,1,2,1,2
0.0,1,927.9321912919340,14,2,0,84,0,31.35,2,3,1,1,2,1,1
0.0,1,742.884370015949,13,2,0,84,1,24.214285714285700,1,3,1,1,2,1,1
0.0,1,1626.2587064676600,20,5,0,75,0,27.666666666666700,3,3,2,1,1,1,1
0.0,1,1089.6433121019100,11,5,0,83,1,27.7,3,2,2,1,2,1,1
0.0,1,831.6262722646310,13,2,0,85,0,41.0,2,3,1,1,2,1,2
0.0,1,735.7436861902200,12,2,0,86,0,37.0,1,2,1,1,3,1,2
0.0,1,1281.056880733950,15,4,0,79,2,41.375,3,3,2,1,2,2,2
0.0,1,782.8057366362450,13,1,0,86,0,39.75,2,3,1,1,3,1,2
0.0,1,680.9985632183910,14,2,0,83,1,32.5,1,3,1,1,2,1,2
0.0,1,726.7866563227310,17,2,0,81,0,36.57142857142860,1,3,1,1,2,1,2
0.0,1,1362.41015625,13,2,0,85,0,38.0,3,3,1,1,2,1,2
0.0,1,1068.7116402116400,15,2,0,82,1,58.0,3,3,1,1,2,1,3
0.0,1,1110.0942684766200,12,2,0,86,0,55.333333333333300,3,2,1,1,3,1,3
0.0,1,919.3227404044570,15,3,0,82,0,28.4375,2,3,2,1,2,1,1
0.0,1,973.5807002561910,13,2,0,85,0,25.5,2,3,1,1,2,1,1
0.0,1,746.1941747572820,12,6,0,82,0,26.333333333333300,1,2,3,1,2,1,1
0.0,1,706.4819915254240,10,2,0,88,0,9.285714285714290,1,2,1,1,3,1,1
0.0,1,1518.0969696969700,9,6,0,84,1,18.142857142857100,3,2,3,1,2,1,1
0.0,1,889.4522727272730,8,4,0,88,0,4.0,2,2,2,1,3,1,1
0.0,1,654.8088888888890,14,4,0,82,0,42.0,1,3,2,1,2,1,2
0.0,1,1291.6198347107400,11,2,0,86,1,24.0,3,2,1,1,3,1,1
0.0,1,1038.7469813391900,14,3,0,83,0,38.75,3,3,2,1,2,1,2
0.0,1,1352.2794117647100,11,2,0,87,0,31.75,3,2,1,1,3,1,1
0.0,1,1063.1409412955500,16,2,0,82,0,41.9,3,3,1,1,2,1,2
0.0,1,949.8581050740910,14,1,0,85,0,19.25,2,3,1,1,2,1,1
0.0,1,635.5252100840340,11,0,0,85,4,26.5,1,2,1,1,2,3,1
0.0,1,782.666566083283,11,1,0,87,1,25.75,2,2,1,1,3,1,1
0.0,1,752.1231203007520,15,3,0,81,1,19.9,2,3,2,1,2,1,1
0.0,1,1409.608497723820,11,1,0,88,0,18.384615384615400,3,2,1,1,3,1,1
0.0,1,955.2079520353420,13,3,0,84,0,48.391304347826100,2,3,2,1,2,1,3
0.0,1,906.0342857142860,14,2,0,84,0,28.625,2,3,1,1,2,1,1
0.0,1,1226.2894736842100,7,5,0,83,5,26.571428571428600,3,2,2,1,2,3,1
0.0,1,642.6704391127210,18,2,0,79,1,30.333333333333300,1,3,1,1,2,1,1
0.0,1,745.0335537990000,14,3,0,83,0,34.21739130434780,1,3,2,1,2,1,2
0.0,1,783.153982300885,8,1,0,91,0,42.142857142857100,2,2,1,1,3,1,2
0.0,1,1661.5851063829800,12,2,0,86,0,58.8,3,2,1,1,3,1,3
0.0,1,1018.9703748488500,14,3,0,82,1,28.0,3,3,2,1,2,1,1
0.0,1,1165.003162055340,15,2,0,83,0,15.047619047619000,3,3,1,1,2,1,1
0.0,1,718.6830015313940,14,2,0,84,0,37.333333333333300,1,3,1,1,2,1,2
0.0,1,1093.3899913718700,10,1,0,88,1,30.36842105263160,3,2,1,1,3,1,1
0.0,1,1211.6078431372500,7,0,0,89,4,44.375,3,2,1,1,3,3,2
0.0,1,695.1239399869540,16,3,0,80,1,17.1,1,3,2,1,2,1,1
0.0,1,983.5882352941180,11,3,0,83,3,16.0,2,2,2,1,2,3,1
0.0,1,963.879409878127,15,3,0,81,1,42.8,2,3,2,1,2,1,2
0.0,1,895.5628415300550,12,1,0,86,1,28.714285714285700,2,2,1,1,3,1,1
0.0,1,993.7720087217230,15,3,0,81,1,42.58064516129030,2,3,2,1,2,1,2
0.0,1,645.7082028804010,14,2,0,83,1,39.5,1,3,1,1,2,1,2
0.0,1,1195.1706231454000,14,2,0,84,0,49.333333333333300,3,3,1,1,2,1,3
0.0,1,1186.731182795700,15,2,0,83,0,35.0,3,3,1,1,2,1,2
0.0,1,927.9321912919340,14,3,0,83,0,36.05,2,3,2,1,2,1,2
0.0,1,742.884370015949,16,2,0,81,1,17.5,1,3,1,1,2,1,1
0.0,1,1626.2587064676600,15,5,0,80,0,22.0,3,3,2,1,2,1,1
0.0,1,1089.6433121019100,8,2,0,87,3,23.0,3,2,1,1,3,3,1
0.0,1,831.6262722646310,15,2,0,83,0,22.416666666666700,2,3,1,1,2,1,1
0.0,1,735.7436861902200,15,2,0,83,0,25.944444444444400,1,3,1,1,2,1,1
0.0,1,1281.056880733950,16,3,0,80,1,19.375,3,3,2,1,2,1,1
0.0,1,782.8057366362450,15,0,0,85,0,41.75,2,3,1,1,2,1,2
0.0,1,680.9985632183910,15,2,0,82,1,16.375,1,3,1,1,2,1,1
0.0,1,726.7866563227310,19,2,0,78,1,46.42857142857140,1,3,1,1,2,1,2
0.0,1,1362.41015625,10,1,0,89,0,21.0,3,2,1,1,3,1,1
0.0,1,1068.7116402116400,16,2,0,81,1,47.333333333333300,3,3,1,1,2,1,2
0.0,1,1110.0942684766200,13,4,0,83,0,48.833333333333300,3,3,2,1,2,1,3
0.0,1,919.3227404044570,13,1,0,85,1,21.125,2,3,1,1,2,1,1
0.0,1,973.5807002561910,12,2,0,86,0,16.5,2,2,1,1,3,1,1
0.0,1,746.1941747572820,13,3,0,84,0,21.833333333333300,1,3,2,1,2,1,1
0.0,1,706.4819915254240,15,1,0,84,0,8.428571428571430,1,3,1,1,2,1,1
0.0,1,1518.0969696969700,13,2,0,83,2,23.0,3,3,1,1,2,2,1
0.0,1,889.4522727272730,11,2,0,87,0,4.0,2,2,1,1,3,1,1
0.0,1,654.8088888888890,17,5,0,78,0,42.5,1,3,2,1,2,1,2
0.0,1,1291.6198347107400,14,3,0,82,1,25.6,3,3,2,1,2,1,1
0.0,1,1038.7469813391900,14,2,0,84,0,57.0,3,3,1,1,2,1,3
0.0,1,1352.2794117647100,13,1,0,85,1,31.75,3,3,1,1,2,1,1
0.0,1,1063.1409412955500,14,3,0,83,0,33.0,3,3,2,1,2,1,2
0.0,1,949.8581050740910,14,2,0,84,0,14.5625,2,3,1,1,2,1,1
0.0,1,635.5252100840340,9,0,0,91,0,25.75,1,2,1,1,3,1,1
0.0,1,782.666566083283,15,2,0,83,0,15.05,2,3,1,1,2,1,1
0.0,1,752.1231203007520,12,2,0,84,2,19.8,2,2,1,1,2,2,1
0.0,1,1409.608497723820,11,1,0,87,1,17.692307692307700,3,2,1,1,3,1,1
0.0,1,955.2079520353420,14,2,0,84,0,33.78260869565220,2,3,1,1,2,1,2
0.0,1,906.0342857142860,14,2,0,84,0,28.75,2,3,1,1,2,1,1
0.0,1,1226.2894736842100,15,4,0,81,0,28.142857142857100,3,3,2,1,2,1,1
0.0,1,642.6704391127210,15,3,0,82,0,19.0,1,3,2,1,2,1,1
0.0,1,745.0335537990000,16,2,0,82,0,38.43478260869570,1,3,1,1,2,1,2
0.0,1,783.153982300885,12,2,0,86,0,42.57142857142860,2,2,1,1,3,1,2
0.0,1,1661.5851063829800,10,6,0,84,0,51.6,3,2,3,1,2,1,3
0.0,1,1018.9703748488500,15,2,0,82,1,16.714285714285700,3,3,1,1,2,1,1
0.0,1,1165.003162055340,13,3,0,84,0,24.047619047619000,3,3,2,1,2,1,1
0.0,1,718.6830015313940,16,2,0,79,3,19.0,1,3,1,1,2,3,1
0.0,1,1093.3899913718700,12,2,0,86,0,17.157894736842100,3,2,1,1,3,1,1
0.0,1,1211.6078431372500,11,6,0,78,5,45.75,3,2,3,1,2,3,2
0.0,1,695.1239399869540,19,4,0,77,0,22.3,1,3,2,1,1,1,1
0.0,1,983.5882352941180,7,3,0,84,6,10.0,2,2,2,1,2,3,1
0.0,1,963.879409878127,14,3,0,82,1,49.8,2,3,2,1,2,1,3
0.0,1,895.5628415300550,13,4,0,83,0,34.285714285714300,2,3,2,1,2,1,2
0.0,1,993.7720087217230,16,2,0,81,1,35.064516129032300,2,3,1,1,2,1,2
0.0,1,645.7082028804010,14,2,0,84,0,32.2,1,3,1,1,2,1,2
0.0,1,1195.1706231454000,16,1,0,83,0,41.0,3,3,1,1,2,1,2
0.0,1,1186.731182795700,19,2,0,79,0,33.0,3,3,1,1,2,1,2
0.0,1,927.9321912919340,15,2,0,83,0,43.0,2,3,1,1,2,1,2
0.0,1,742.884370015949,15,1,0,83,1,25.571428571428600,1,3,1,1,2,1,1
0.0,1,1626.2587064676600,15,2,0,83,0,21.333333333333300,3,3,1,1,2,1,1
0.0,1,1089.6433121019100,17,2,0,78,3,23.7,3,3,1,1,2,3,1
0.0,1,831.6262722646310,17,2,0,80,1,29.833333333333300,2,3,1,1,2,1,1
0.0,1,735.7436861902200,15,1,0,84,0,34.94444444444440,1,3,1,1,2,1,2
0.0,1,1281.056880733950,11,3,0,85,1,30.0,3,2,2,1,2,1,1
0.0,1,782.8057366362450,13,2,0,84,1,32.75,2,3,1,1,2,1,2
0.0,1,680.9985632183910,16,2,0,81,1,19.0,1,3,1,1,2,1,1
0.0,1,726.7866563227310,16,2,0,81,1,41.857142857142900,1,3,1,1,2,1,2
0.0,1,1362.41015625,9,0,0,91,0,23.25,3,2,1,1,3,1,1
0.0,1,1068.7116402116400,15,2,0,82,1,45.333333333333300,3,3,1,1,2,1,2
0.0,1,1110.0942684766200,12,1,0,86,1,44.0,3,2,1,1,3,1,2
0.0,1,919.3227404044570,15,3,0,82,0,21.0625,2,3,2,1,2,1,1
0.0,1,973.5807002561910,13,2,0,84,1,17.5,2,3,1,1,2,1,1
0.0,1,746.1941747572820,17,4,0,78,1,20.666666666666700,1,3,2,1,2,1,1
0.0,1,706.4819915254240,16,2,0,82,0,14.714285714285700,1,3,1,1,2,1,1
0.0,1,1518.0969696969700,11,3,0,86,0,26.0,3,2,2,1,3,1,1
0.0,1,889.4522727272730,12,2,0,85,1,6.5,2,2,1,1,2,1,1
0.0,1,654.8088888888890,14,3,0,83,0,40.0,1,3,2,1,2,1,2
0.0,1,1291.6198347107400,13,4,0,81,2,22.8,3,3,2,1,2,2,1
0.0,1,1038.7469813391900,14,3,0,83,0,38.75,3,3,2,1,2,1,2
0.0,1,1352.2794117647100,14,2,0,84,0,27.875,3,3,1,1,2,1,1
0.0,1,1063.1409412955500,14,3,0,83,0,35.4,3,3,2,1,2,1,2
0.0,1,949.8581050740910,15,2,0,82,1,17.4375,2,3,1,1,2,1,1
0.0,1,635.5252100840340,14,6,0,80,0,40.75,1,3,3,1,2,1,2
0.0,1,782.666566083283,15,3,0,82,0,23.35,2,3,2,1,2,1,1
0.0,1,752.1231203007520,14,2,0,84,0,26.1,2,3,1,1,2,1,1
