Province_State,confirmed,deaths,Date,ICU_Beds,Total_Population,Population_Aged_60_plus,usa_state_latitude,Mortality_Rate,Residents_Aged_60_plus_Per_Each_ICU_Bed,mask,face mask,covid-19,coronavirus,sanitizer,usa_state_code,Air_value_avg_perday
Virginia,0.0,0.0,2020/1/27,1654.0,8365952.0,1685377.0,37.431573,0.0,1018.9703748488513,10,1,0,89,0,VA,21.428571428571427
Washington,1.0,0.0,2020/1/27,1265.0,7169967.0,1473729.0,47.751074,0.0,1165.003162055336,12,2,0,86,0,WA,27.571428571428573
West Virginia,0.0,0.0,2020/1/27,653.0,1836843.0,469300.0,38.597626,0.0,718.6830015313935,7,1,0,90,2,WV,20.666666666666668
Wisconsin,0.0,0.0,2020/1/27,1159.0,5763217.0,1267239.0,43.78444,0.0,1093.3899913718724,9,1,0,90,0,WI,21.263157894736842
Wyoming,0.0,0.0,2020/1/27,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,4,3,0,93,0,WY,30.5
Alabama,0.0,0.0,2020/1/28,1533.0,4850771.0,1065625.0,32.318231,0.0,695.1239399869537,11,0,0,89,0,AL,24.7
Alaska,0.0,0.0,2020/1/28,119.0,738565.0,117047.0,63.588753,0.0,983.5882352941177,4,5,0,89,2,AK,13.333333333333334
Arizona,1.0,0.0,2020/1/28,1559.0,6809946.0,1502688.0,34.048928,0.0,963.879409878127,8,2,0,90,0,AZ,37.2
Arkansas,0.0,0.0,2020/1/28,732.0,2977944.0,655552.0,35.20105,0.0,895.5628415300547,9,2,0,88,1,AR,38.57142857142857
California,2.0,0.0,2020/1/28,7338.0,3.8982847E7,7292299.0,36.778261,0.0,993.7720087217225,13,2,0,85,0,CA,39.70967741935484
Colorado,0.0,0.0,2020/1/28,1597.0,5436519.0,1031196.0,39.550051,0.0,645.7082028804008,10,2,0,88,0,CO,34.5
Connecticut,0.0,0.0,2020/1/28,674.0,3594478.0,805545.0,41.603221,0.0,1195.1706231454007,7,2,0,91,0,CT,25.5
Delaware,0.0,0.0,2020/1/28,186.0,943732.0,220732.0,38.910832,0.0,1186.731182795699,10,3,0,85,2,DE,33.0
Florida,0.0,0.0,2020/1/28,5604.0,2.0278447E7,5200132.0,27.664827,0.0,927.9321912919344,10,2,0,87,1,FL,40.25
Georgia,0.0,0.0,2020/1/28,2508.0,1.0201635E7,1863154.0,32.157435,0.0,742.884370015949,11,2,0,87,0,GA,23.714285714285715
Hawaii,0.0,0.0,2020/1/28,201.0,1421658.0,326878.0,19.898682,0.0,1626.2587064676618,13,2,0,84,1,HI,18.0
Idaho,0.0,0.0,2020/1/28,314.0,1657375.0,342148.0,44.068202,0.0,1089.6433121019109,7,2,0,91,0,ID,25.5
Illinois,1.0,0.0,2020/1/28,3144.0,1.2854526E7,2614633.0,40.633125,0.0,831.6262722646311,10,2,0,87,1,IL,34.5
Indiana,0.0,0.0,2020/1/28,1861.0,6614418.0,1369219.0,40.551217,0.0,735.7436861902203,7,0,0,92,1,IN,42.166666666666664
Iowa,0.0,0.0,2020/1/28,545.0,3118102.0,698176.0,41.878003,0.0,1281.056880733945,9,0,0,89,2,IA,30.125
Kansas,0.0,0.0,2020/1/28,767.0,2903820.0,600412.0,39.011902,0.0,782.8057366362451,7,0,0,92,1,KS,44.25
Kentucky,0.0,0.0,2020/1/28,1392.0,4424376.0,947950.0,37.839333,0.0,680.9985632183908,10,1,0,88,1,KY,55.375
Louisiana,0.0,0.0,2020/1/28,1289.0,4663461.0,936828.0,31.244823,0.0,726.7866563227308,13,1,0,85,1,LA,30.571428571428573
Maine,0.0,0.0,2020/1/28,256.0,1330158.0,348777.0,45.253783,0.0,1362.41015625,5,3,0,91,1,ME,15.5
Maryland,0.0,0.0,2020/1/28,1134.0,5996079.0,1211919.0,39.045755,0.0,1068.7116402116403,10,1,0,88,1,MD,38.666666666666664
Massachusetts,0.0,0.0,2020/1/28,1326.0,6789319.0,1471985.0,42.407211,0.0,1110.0942684766214,11,2,0,87,0,MA,29.333333333333332
Michigan,0.0,0.0,2020/1/28,2423.0,9925568.0,2227519.0,44.314844,0.0,919.3227404044572,10,2,0,87,1,MI,15.6875
Minnesota,0.0,0.0,2020/1/28,1171.0,5490726.0,1140063.0,46.729553,0.0,973.5807002561913,10,2,0,87,1,MN,21.75
Mississippi,0.0,0.0,2020/1/28,824.0,2986220.0,614864.0,32.354668,0.0,746.1941747572815,9,3,0,86,2,MS,33.333333333333336
Missouri,0.0,0.0,2020/1/28,1888.0,6075300.0,1333838.0,37.964253,0.0,706.4819915254237,9,2,0,89,0,MO,17.571428571428573
Montana,0.0,0.0,2020/1/28,165.0,1029862.0,250486.0,46.879682,0.0,1518.0969696969696,6,3,0,90,1,MT,37.57142857142857
Nebraska,0.0,0.0,2020/1/28,440.0,1893921.0,391359.0,41.492537,0.0,889.4522727272728,5,1,0,94,0,NE,13.0
Nevada,0.0,0.0,2020/1/28,900.0,2887725.0,589328.0,38.80261,0.0,654.8088888888889,11,2,0,87,0,NV,37.333333333333336
New Hampshire,0.0,0.0,2020/1/28,242.0,1331848.0,312572.0,43.193852,0.0,1291.6198347107438,7,1,0,92,0,NH,22.4
New Jersey,0.0,0.0,2020/1/28,1822.0,8960161.0,1892597.0,40.058324,0.0,1038.7469813391876,12,2,0,85,1,NJ,32.25
New Mexico,0.0,0.0,2020/1/28,340.0,2084828.0,459775.0,34.97273,0.0,1352.2794117647059,12,1,0,87,0,NM,31.25
New York,0.0,0.0,2020/1/28,3952.0,1.9798228E7,4201533.0,43.299428,0.0,1063.1409412955466,14,2,0,84,0,NY,29.7
North Carolina,0.0,0.0,2020/1/28,2227.0,1.0052564E7,2115334.0,35.759573,0.0,949.8581050740908,11,2,0,86,1,NC,16.75
North Dakota,0.0,0.0,2020/1/28,238.0,745475.0,151255.0,47.551493,0.0,635.5252100840336,6,0,0,94,0,ND,22.25
Ohio,0.0,0.0,2020/1/28,3314.0,1.1609756E7,2593757.0,40.417287,0.0,782.666566083283,7,1,0,92,0,OH,23.15
Oklahoma,0.0,0.0,2020/1/28,1064.0,3896251.0,800259.0,35.007752,0.0,752.1231203007519,6,1,0,93,0,OK,25.4
Oregon,0.0,0.0,2020/1/28,659.0,4025127.0,928932.0,43.804133,0.0,1409.608497723824,13,1,0,86,0,OR,14.923076923076923
Pennsylvania,0.0,0.0,2020/1/28,3169.0,1.2790505E7,3027054.0,41.203322,0.0,955.2079520353424,11,1,0,88,0,PA,33.130434782608695
South Carolina,0.0,0.0,2020/1/28,1225.0,4893444.0,1109892.0,33.836081,0.0,906.0342857142857,13,2,0,85,0,SC,29.25
South Dakota,0.0,0.0,2020/1/28,152.0,855444.0,186396.0,43.969515,0.0,1226.2894736842106,4,2,0,94,0,SD,29.142857142857142
Tennessee,0.0,0.0,2020/1/28,2209.0,6597381.0,1419659.0,35.517491,0.0,642.6704391127207,12,1,0,86,1,TN,39.55555555555556
Texas,0.0,0.0,2020/1/28,6199.0,2.7419612E7,4618463.0,31.968599,0.0,745.0335537989998,12,1,0,86,1,TX,29.73913043478261
Utah,0.0,0.0,2020/1/28,565.0,2993941.0,442482.0,39.32098,0.0,783.153982300885,8,1,0,91,0,UT,35.142857142857146
Vermont,0.0,0.0,2020/1/28,94.0,624636.0,156189.0,44.558803,0.0,1661.5851063829787,4,2,0,92,2,VT,29.6
Virginia,0.0,0.0,2020/1/28,1654.0,8365952.0,1685377.0,37.431573,0.0,1018.9703748488513,10,1,0,88,1,VA,21.285714285714285
Washington,1.0,0.0,2020/1/28,1265.0,7169967.0,1473729.0,47.751074,0.0,1165.003162055336,13,2,0,85,0,WA,23.19047619047619
West Virginia,0.0,0.0,2020/1/28,653.0,1836843.0,469300.0,38.597626,0.0,718.6830015313935,10,1,0,87,2,WV,19.666666666666668
Wisconsin,0.0,0.0,2020/1/28,1159.0,5763217.0,1267239.0,43.78444,0.0,1093.3899913718724,8,1,0,91,0,WI,20.36842105263158
Wyoming,0.0,0.0,2020/1/28,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,7,0,0,93,0,WY,39.625
Alabama,0.0,0.0,2020/1/29,1533.0,4850771.0,1065625.0,32.318231,0.0,695.1239399869537,10,1,0,87,2,AL,22.1
Alaska,0.0,0.0,2020/1/29,119.0,738565.0,117047.0,63.588753,0.0,983.5882352941177,8,2,0,88,2,AK,12.333333333333334
Arizona,1.0,0.0,2020/1/29,1559.0,6809946.0,1502688.0,34.048928,0.0,963.879409878127,8,2,0,90,0,AZ,39.1
Arkansas,0.0,0.0,2020/1/29,732.0,2977944.0,655552.0,35.20105,0.0,895.5628415300547,8,1,0,90,1,AR,22.285714285714285
California,2.0,0.0,2020/1/29,7338.0,3.8982847E7,7292299.0,36.778261,0.0,993.7720087217225,13,2,0,85,0,CA,34.45161290322581
Colorado,0.0,0.0,2020/1/29,1597.0,5436519.0,1031196.0,39.550051,0.0,645.7082028804008,9,2,0,89,0,CO,31.5
Connecticut,0.0,0.0,2020/1/29,674.0,3594478.0,805545.0,41.603221,0.0,1195.1706231454007,11,2,0,87,0,CT,28.666666666666668
Delaware,0.0,0.0,2020/1/29,186.0,943732.0,220732.0,38.910832,0.0,1186.731182795699,12,6,0,80,2,DE,36.0
Florida,0.0,0.0,2020/1/29,5604.0,2.0278447E7,5200132.0,27.664827,0.0,927.9321912919344,11,2,0,87,0,FL,40.6
Georgia,0.0,0.0,2020/1/29,2508.0,1.0201635E7,1863154.0,32.157435,0.0,742.884370015949,10,2,0,87,1,GA,32.714285714285715
Hawaii,0.0,0.0,2020/1/29,201.0,1421658.0,326878.0,19.898682,0.0,1626.2587064676618,14,4,0,82,0,HI,18.666666666666668
Idaho,0.0,0.0,2020/1/29,314.0,1657375.0,342148.0,44.068202,0.0,1089.6433121019109,8,3,0,89,0,ID,22.1
Illinois,1.0,0.0,2020/1/29,3144.0,1.2854526E7,2614633.0,40.633125,0.0,831.6262722646311,11,2,0,87,0,IL,33.0
Indiana,0.0,0.0,2020/1/29,1861.0,6614418.0,1369219.0,40.551217,0.0,735.7436861902203,8,1,0,91,0,IN,28.11111111111111
Iowa,0.0,0.0,2020/1/29,545.0,3118102.0,698176.0,41.878003,0.0,1281.056880733945,8,1,0,90,1,IA,51.0
Kansas,0.0,0.0,2020/1/29,767.0,2903820.0,600412.0,39.011902,0.0,782.8057366362451,5,0,0,94,1,KS,39.0
Kentucky,0.0,0.0,2020/1/29,1392.0,4424376.0,947950.0,37.839333,0.0,680.9985632183908,8,2,0,89,1,KY,37.25
Louisiana,0.0,0.0,2020/1/29,1289.0,4663461.0,936828.0,31.244823,0.0,726.7866563227308,11,2,0,86,1,LA,27.0
Maine,0.0,0.0,2020/1/29,256.0,1330158.0,348777.0,45.253783,0.0,1362.41015625,6,2,0,90,2,ME,18.5
Maryland,0.0,0.0,2020/1/29,1134.0,5996079.0,1211919.0,39.045755,0.0,1068.7116402116403,10,1,0,89,0,MD,36.0
Massachusetts,0.0,0.0,2020/1/29,1326.0,6789319.0,1471985.0,42.407211,0.0,1110.0942684766214,11,2,0,87,0,MA,39.333333333333336
Michigan,0.0,0.0,2020/1/29,2423.0,9925568.0,2227519.0,44.314844,0.0,919.3227404044572,10,2,0,88,0,MI,15.9375
Minnesota,0.0,0.0,2020/1/29,1171.0,5490726.0,1140063.0,46.729553,0.0,973.5807002561913,11,2,0,87,0,MN,39.625
Mississippi,0.0,0.0,2020/1/29,824.0,2986220.0,614864.0,32.354668,0.0,746.1941747572815,8,2,0,89,1,MS,26.666666666666668
Missouri,0.0,0.0,2020/1/29,1888.0,6075300.0,1333838.0,37.964253,0.0,706.4819915254237,7,1,0,91,1,MO,6.0
Montana,0.0,0.0,2020/1/29,165.0,1029862.0,250486.0,46.879682,0.0,1518.0969696969696,8,1,0,89,2,MT,35.142857142857146
Nebraska,0.0,0.0,2020/1/29,440.0,1893921.0,391359.0,41.492537,0.0,889.4522727272728,8,1,0,90,1,NE,9.0
Nevada,0.0,0.0,2020/1/29,900.0,2887725.0,589328.0,38.80261,0.0,654.8088888888889,10,2,0,88,0,NV,37.166666666666664
New Hampshire,0.0,0.0,2020/1/29,242.0,1331848.0,312572.0,43.193852,0.0,1291.6198347107438,10,1,0,89,0,NH,23.8
New Jersey,0.0,0.0,2020/1/29,1822.0,8960161.0,1892597.0,40.058324,0.0,1038.7469813391876,14,2,0,83,1,NJ,33.25
New Mexico,0.0,0.0,2020/1/29,340.0,2084828.0,459775.0,34.97273,0.0,1352.2794117647059,10,1,0,89,0,NM,32.75
New York,0.0,0.0,2020/1/29,3952.0,1.9798228E7,4201533.0,43.299428,0.0,1063.1409412955466,13,3,0,84,0,NY,30.3
North Carolina,0.0,0.0,2020/1/29,2227.0,1.0052564E7,2115334.0,35.759573,0.0,949.8581050740908,13,1,0,86,0,NC,22.9375
North Dakota,0.0,0.0,2020/1/29,238.0,745475.0,151255.0,47.551493,0.0,635.5252100840336,8,0,0,88,4,ND,26.75
Ohio,0.0,0.0,2020/1/29,3314.0,1.1609756E7,2593757.0,40.417287,0.0,782.666566083283,9,2,0,89,0,OH,13.05
Oklahoma,0.0,0.0,2020/1/29,1064.0,3896251.0,800259.0,35.007752,0.0,752.1231203007519,6,1,0,92,1,OK,21.8
Oregon,0.0,0.0,2020/1/29,659.0,4025127.0,928932.0,43.804133,0.0,1409.608497723824,13,2,0,85,0,OR,26.46153846153846
Pennsylvania,0.0,0.0,2020/1/29,3169.0,1.2790505E7,3027054.0,41.203322,0.0,955.2079520353424,12,2,0,86,0,PA,32.82608695652174
South Carolina,0.0,0.0,2020/1/29,1225.0,4893444.0,1109892.0,33.836081,0.0,906.0342857142857,11,2,0,86,1,SC,35.875
South Dakota,0.0,0.0,2020/1/29,152.0,855444.0,186396.0,43.969515,0.0,1226.2894736842106,7,4,0,89,0,SD,32.857142857142854
Tennessee,0.0,0.0,2020/1/29,2209.0,6597381.0,1419659.0,35.517491,0.0,642.6704391127207,10,2,0,87,1,TN,37.111111111111114
Texas,0.0,0.0,2020/1/29,6199.0,2.7419612E7,4618463.0,31.968599,0.0,745.0335537989998,12,2,0,86,0,TX,25.347826086956523
Utah,0.0,0.0,2020/1/29,565.0,2993941.0,442482.0,39.32098,0.0,783.153982300885,10,1,0,89,0,UT,35.42857142857143
Vermont,0.0,0.0,2020/1/29,94.0,624636.0,156189.0,44.558803,0.0,1661.5851063829787,8,0,0,90,2,VT,29.4
Virginia,0.0,0.0,2020/1/29,1654.0,8365952.0,1685377.0,37.431573,0.0,1018.9703748488513,12,1,0,87,0,VA,20.0
Washington,1.0,0.0,2020/1/29,1265.0,7169967.0,1473729.0,47.751074,0.0,1165.003162055336,10,2,0,88,0,WA,26.952380952380953
West Virginia,0.0,0.0,2020/1/29,653.0,1836843.0,469300.0,38.597626,0.0,718.6830015313935,10,0,0,88,2,WV,19.0
Wisconsin,0.0,0.0,2020/1/29,1159.0,5763217.0,1267239.0,43.78444,0.0,1093.3899913718724,8,2,0,90,0,WI,27.210526315789473
Wyoming,0.0,0.0,2020/1/29,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,7,2,0,83,8,WY,38.375
Alabama,0.0,0.0,2020/1/30,1533.0,4850771.0,1065625.0,32.318231,0.0,695.1239399869537,10,1,0,88,1,AL,25.3
Alaska,0.0,0.0,2020/1/30,119.0,738565.0,117047.0,63.588753,0.0,983.5882352941177,13,4,0,83,0,AK,16.333333333333332
Arizona,1.0,0.0,2020/1/30,1559.0,6809946.0,1502688.0,34.048928,0.0,963.879409878127,10,1,0,89,0,AZ,32.9
Arkansas,0.0,0.0,2020/1/30,732.0,2977944.0,655552.0,35.20105,0.0,895.5628415300547,7,1,0,91,1,AR,25.428571428571427
California,2.0,0.0,2020/1/30,7338.0,3.8982847E7,7292299.0,36.778261,0.0,993.7720087217225,14,3,0,83,0,CA,39.935483870967744
Colorado,0.0,0.0,2020/1/30,1597.0,5436519.0,1031196.0,39.550051,0.0,645.7082028804008,10,1,0,89,0,CO,35.0
Connecticut,0.0,0.0,2020/1/30,674.0,3594478.0,805545.0,41.603221,0.0,1195.1706231454007,11,2,0,86,1,CT,30.5
Delaware,0.0,0.0,2020/1/30,186.0,943732.0,220732.0,38.910832,0.0,1186.731182795699,12,2,0,83,3,DE,36.0
Florida,0.0,0.0,2020/1/30,5604.0,2.0278447E7,5200132.0,27.664827,0.0,927.9321912919344,11,2,0,87,0,FL,39.85
